time,muscle,hip_moment_arm,knee_moment_arm,ankle_moment_arm
0.18791946308724833,soleus,0.0,0.0,0.05
0.18791946308724833,tib_ant,0.0,0.0,0.0
0.18791946308724833,tib_post,0.0,0.0,0.0
0.18791946308724833,peron_brev,0.0,0.0,0.0
0.19463087248322147,iliacus,0.065,0.0,0.0
0.19463087248322147,glut_max,-0.05,0.0,0.0
0.19463087248322147,glut_med,-0.05,0.0,0.0
0.19463087248322147,add_long,0.0,0.0,0.0
0.19463087248322147,biceps_fem_lh,0.0,0.0,0.0
0.19463087248322147,biceps_fem_sh,0.0,0.0,0.0
0.19463087248322147,semitend,0.0,0.0,0.0
0.19463087248322147,semimem,0.0,0.0,0.0
0.19463087248322147,rectus_fem,0.02,0.045,0.0
0.19463087248322147,vast_lat,0.0,0.045,0.0
0.19463087248322147,vast_med,0.0,0.045,0.0
0.19463087248322147,vast_int,0.0,0.045,0.0
0.19463087248322147,gastroc_med,0.0,-0.02,0.05
0.19463087248322147,gastroc_lat,0.0,-0.02,0.05
0.19463087248322147,soleus,0.0,0.0,0.05
0.19463087248322147,tib_ant,0.0,0.0,0.0
0.19463087248322147,tib_post,0.0,0.0,0.0
0.19463087248322147,peron_brev,0.0,0.0,0.0
0.20134228187919462,iliacus,0.065,0.0,0.0
0.20134228187919462,glut_max,-0.05,0.0,0.0
0.20134228187919462,glut_med,-0.05,0.0,0.0
0.20134228187919462,add_long,0.0,0.0,0.0
0.20134228187919462,biceps_fem_lh,0.0,0.0,0.0
0.20134228187919462,biceps_fem_sh,0.0,0.0,0.0
0.20134228187919462,semitend,0.0,0.0,0.0
0.20134228187919462,semimem,0.0,0.0,0.0
0.20134228187919462,rectus_fem,0.02,0.045,0.0
0.20134228187919462,vast_lat,0.0,0.045,0.0
0.20134228187919462,vast_med,0.0,0.045,0.0
0.20134228187919462,vast_int,0.0,0.045,0.0
0.20134228187919462,gastroc_med,0.0,-0.02,0.05
0.20134228187919462,gastroc_lat,0.0,-0.02,0.05
0.20134228187919462,soleus,0.0,0.0,0.05
0.20134228187919462,tib_ant,0.0,0.0,0.0
0.20134228187919462,tib_post,0.0,0.0,0.0
0.20134228187919462,peron_brev,0.0,0.0,0.0
0.2080536912751678,iliacus,0.065,0.0,0.0
0.2080536912751678,glut_max,-0.05,0.0,0.0
0.2080536912751678,glut_med,-0.05,0.0,0.0
0.2080536912751678,add_long,0.0,0.0,0.0
0.2080536912751678,biceps_fem_lh,0.0,0.0,0.0
0.2080536912751678,biceps_fem_sh,0.0,0.0,0.0
0.2080536912751678,semitend,0.0,0.0,0.0
0.2080536912751678,semimem,0.0,0.0,0.0
0.2080536912751678,rectus_fem,0.02,0.045,0.0
0.2080536912751678,vast_lat,0.0,0.045,0.0
0.2080536912751678,vast_med,0.0,0.045,0.0
0.2080536912751678,vast_int,0.0,0.045,0.0
0.2080536912751678,gastroc_med,0.0,-0.02,0.05
0.2080536912751678,gastroc_lat,0.0,-0.02,0.05
0.2080536912751678,soleus,0.0,0.0,0.05
0.2080536912751678,tib_ant,0.0,0.0,0.0
0.2080536912751678,tib_post,0.0,0.0,0.0
0.2080536912751678,peron_brev,0.0,0.0,0.0
0.21476510067114093,iliacus,0.065,0.0,0.0
0.21476510067114093,glut_max,-0.05,0.0,0.0
0.21476510067114093,glut_med,-0.05,0.0,0.0
0.21476510067114093,add_long,0.0,0.0,0.0
0.21476510067114093,biceps_fem_lh,0.0,0.0,0.0
0.21476510067114093,biceps_fem_sh,0.0,0.0,0.0
0.21476510067114093,semitend,0.0,0.0,0.0
0.21476510067114093,semimem,0.0,0.0,0.0
0.21476510067114093,rectus_fem,0.02,0.045,0.0
0.21476510067114093,vast_lat,0.0,0.045,0.0
0.21476510067114093,vast_med,0.0,0.045,0.0
0.21476510067114093,vast_int,0.0,0.045,0.0
0.21476510067114093,gastroc_med,0.0,-0.02,0.05
0.21476510067114093,gastroc_lat,0.0,-0.02,0.05
0.21476510067114093,soleus,0.0,0.0,0.05
0.21476510067114093,tib_ant,0.0,0.0,0.0
0.21476510067114093,tib_post,0.0,0.0,0.0
0.21476510067114093,peron_brev,0.0,0.0,0.0
0.22147651006711408,iliacus,0.065,0.0,0.0
0.22147651006711408,glut_max,-0.05,0.0,0.0
0.22147651006711408,glut_med,-0.05,0.0,0.0
0.22147651006711408,add_long,0.0,0.0,0.0
0.22147651006711408,biceps_fem_lh,0.0,0.0,0.0
0.22147651006711408,biceps_fem_sh,0.0,0.0,0.0
0.22147651006711408,semitend,0.0,0.0,0.0
0.22147651006711408,semimem,0.0,0.0,0.0
0.22147651006711408,rectus_fem,0.02,0.045,0.0
0.22147651006711408,vast_lat,0.0,0.045,0.0
0.22147651006711408,vast_med,0.0,0.045,0.0
0.22147651006711408,vast_int,0.0,0.045,0.0
0.22147651006711408,gastroc_med,0.0,-0.02,0.05
0.22147651006711408,gastroc_lat,0.0,-0.02,0.05
0.22147651006711408,soleus,0.0,0.0,0.05
0.22147651006711408,tib_ant,0.0,0.0,0.0
0.22147651006711408,tib_post,0.0,0.0,0.0
0.22147651006711408,peron_brev,0.0,0.0,0.0
0.22818791946308725,iliacus,0.065,0.0,0.0
0.22818791946308725,glut_max,-0.05,0.0,0.0
0.22818791946308725,glut_med,-0.05,0.0,0.0
0.22818791946308725,add_long,0.0,0.0,0.0
0.22818791946308725,biceps_fem_lh,0.0,0.0,0.0
0.22818791946308725,biceps_fem_sh,0.0,0.0,0.0
0.22818791946308725,semitend,0.0,0.0,0.0
0.22818791946308725,semimem,0.0,0.0,0.0
0.22818791946308725,rectus_fem,0.02,0.045,0.0
0.22818791946308725,vast_lat,0.0,0.045,0.0
0.22818791946308725,vast_med,0.0,0.045,0.0
0.22818791946308725,vast_int,0.0,0.045,0.0
0.22818791946308725,gastroc_med,0.0,-0.02,0.05
0.22818791946308725,gastroc_lat,0.0,-0.02,0.05
0.22818791946308725,soleus,0.0,0.0,0.05
0.22818791946308725,tib_ant,0.0,0.0,0.0
0.22818791946308725,tib_post,0.0,0.0,0.0
0.22818791946308725,peron_brev,0.0,0.0,0.0
0.2348993288590604,iliacus,0.065,0.0,0.0
0.2348993288590604,glut_max,-0.05,0.0,0.0
0.2348993288590604,glut_med,-0.05,0.0,0.0
0.2348993288590604,add_long,0.0,0.0,0.0
0.2348993288590604,biceps_fem_lh,0.0,0.0,0.0
0.2348993288590604,biceps_fem_sh,0.0,0.0,0.0
0.2348993288590604,semitend,0.0,0.0,0.0
0.2348993288590604,semimem,0.0,0.0,0.0
0.2348993288590604,rectus_fem,0.02,0.045,0.0
0.2348993288590604,vast_lat,0.0,0.045,0.0
0.2348993288590604,vast_med,0.0,0.045,0.0
0.2348993288590604,vast_int,0.0,0.045,0.0
0.2348993288590604,gastroc_med,0.0,-0.02,0.05
0.2348993288590604,gastroc_lat,0.0,-0.02,0.05
0.2348993288590604,soleus,0.0,0.0,0.05
0.2348993288590604,tib_ant,0.0,0.0,0.0
0.2348993288590604,tib_post,0.0,0.0,0.0
0.2348993288590604,peron_brev,0.0,0.0,0.0
0.24161073825503354,iliacus,0.065,0.0,0.0
0.24161073825503354,glut_max,-0.05,0.0,0.0
0.24161073825503354,glut_med,-0.05,0.0,0.0
0.24161073825503354,add_long,0.0,0.0,0.0
0.24161073825503354,biceps_fem_lh,0.0,0.0,0.0
0.24161073825503354,biceps_fem_sh,0.0,0.0,0.0
0.24161073825503354,semitend,0.0,0.0,0.0
0.24161073825503354,semimem,0.0,0.0,0.0
0.24161073825503354,rectus_fem,0.02,0.045,0.0
0.24161073825503354,vast_lat,0.0,0.045,0.0
0.24161073825503354,vast_med,0.0,0.045,0.0
0.24161073825503354,vast_int,0.0,0.045,0.0
0.24161073825503354,gastroc_med,0.0,-0.02,0.05
0.24161073825503354,gastroc_lat,0.0,-0.02,0.05
0.24161073825503354,soleus,0.0,0.0,0.05
0.24161073825503354,tib_ant,0.0,0.0,0.0
0.24161073825503354,tib_post,0.0,0.0,0.0
0.24161073825503354,peron_brev,0.0,0.0,0.0
0.2483221476510067,iliacus,0.065,0.0,0.0
0.2483221476510067,glut_max,-0.05,0.0,0.0
0.2483221476510067,glut_med,-0.05,0.0,0.0
0.2483221476510067,add_long,0.0,0.0,0.0
0.2483221476510067,biceps_fem_lh,0.0,0.0,0.0
0.2483221476510067,biceps_fem_sh,0.0,0.0,0.0
0.2483221476510067,semitend,0.0,0.0,0.0
0.2483221476510067,semimem,0.0,0.0,0.0
0.2483221476510067,rectus_fem,0.02,0.045,0.0
0.2483221476510067,vast_lat,0.0,0.045,0.0
0.2483221476510067,vast_med,0.0,0.045,0.0
0.2483221476510067,vast_int,0.0,0.045,0.0
0.2483221476510067,gastroc_med,0.0,-0.02,0.05
0.2483221476510067,gastroc_lat,0.0,-0.02,0.05
0.2483221476510067,soleus,0.0,0.0,0.05
0.2483221476510067,tib_ant,0.0,0.0,0.0
0.2483221476510067,tib_post,0.0,0.0,0.0
0.2483221476510067,peron_brev,0.0,0.0,0.0
0.2550335570469799,iliacus,0.065,0.0,0.0
0.2550335570469799,glut_max,-0.05,0.0,0.0
0.2550335570469799,glut_med,-0.05,0.0,0.0
0.2550335570469799,add_long,0.0,0.0,0.0
0.2550335570469799,biceps_fem_lh,0.0,0.0,0.0
0.2550335570469799,biceps_fem_sh,0.0,0.0,0.0
0.2550335570469799,semitend,0.0,0.0,0.0
0.2550335570469799,semimem,0.0,0.0,0.0
0.2550335570469799,rectus_fem,0.02,0.045,0.0
0.2550335570469799,vast_lat,0.0,0.045,0.0
0.2550335570469799,vast_med,0.0,0.045,0.0
0.2550335570469799,vast_int,0.0,0.045,0.0
0.2550335570469799,gastroc_med,0.0,-0.02,0.05
0.2550335570469799,gastroc_lat,0.0,-0.02,0.05
0.2550335570469799,soleus,0.0,0.0,0.05
0.2550335570469799,tib_ant,0.0,0.0,0.0
0.2550335570469799,tib_post,0.0,0.0,0.0
0.2550335570469799,peron_brev,0.0,0.0,0.0
0.26174496644295303,iliacus,0.065,0.0,0.0
0.26174496644295303,glut_max,-0.05,0.0,0.0
0.26174496644295303,glut_med,-0.05,0.0,0.0
0.26174496644295303,add_long,0.0,0.0,0.0
0.26174496644295303,biceps_fem_lh,0.0,0.0,0.0
0.26174496644295303,biceps_fem_sh,0.0,0.0,0.0
0.26174496644295303,semitend,0.0,0.0,0.0
0.26174496644295303,semimem,0.0,0.0,0.0
0.26174496644295303,rectus_fem,0.02,0.045,0.0
0.26174496644295303,vast_lat,0.0,0.045,0.0
0.26174496644295303,vast_med,0.0,0.045,0.0
0.26174496644295303,vast_int,0.0,0.045,0.0
0.26174496644295303,gastroc_med,0.0,-0.02,0.05
0.26174496644295303,gastroc_lat,0.0,-0.02,0.05
0.26174496644295303,soleus,0.0,0.0,0.05
0.26174496644295303,tib_ant,0.0,0.0,0.0
0.26174496644295303,tib_post,0.0,0.0,0.0
0.26174496644295303,peron_brev,0.0,0.0,0.0
0.2684563758389262,iliacus,0.065,0.0,0.0
0.2684563758389262,glut_max,-0.05,0.0,0.0
0.2684563758389262,glut_med,-0.05,0.0,0.0
0.2684563758389262,add_long,0.0,0.0,0.0
0.2684563758389262,biceps_fem_lh,0.0,0.0,0.0
0.2684563758389262,biceps_fem_sh,0.0,0.0,0.0
0.2684563758389262,semitend,0.0,0.0,0.0
0.2684563758389262,semimem,0.0,0.0,0.0
0.2684563758389262,rectus_fem,0.02,0.045,0.0
0.2684563758389262,vast_lat,0.0,0.045,0.0
0.2684563758389262,vast_med,0.0,0.045,0.0
0.2684563758389262,vast_int,0.0,0.045,0.0
0.2684563758389262,gastroc_med,0.0,-0.02,0.05
0.2684563758389262,gastroc_lat,0.0,-0.02,0.05
0.2684563758389262,soleus,0.0,0.0,0.05
0.2684563758389262,tib_ant,0.0,0.0,0.0
0.2684563758389262,tib_post,0.0,0.0,0.0
0.2684563758389262,peron_brev,0.0,0.0,0.0
0.2751677852348993,iliacus,0.065,0.0,0.0
0.2751677852348993,glut_max,-0.05,0.0,0.0
0.2751677852348993,glut_med,-0.05,0.0,0.0
0.2751677852348993,add_long,0.0,0.0,0.0
0.2751677852348993,biceps_fem_lh,0.0,0.0,0.0
0.2751677852348993,biceps_fem_sh,0.0,0.0,0.0
0.2751677852348993,semitend,0.0,0.0,0.0
0.2751677852348993,semimem,0.0,0.0,0.0
0.2751677852348993,rectus_fem,0.02,0.045,0.0
0.2751677852348993,vast_lat,0.0,0.045,0.0
0.2751677852348993,vast_med,0.0,0.045,0.0
0.2751677852348993,vast_int,0.0,0.045,0.0
0.2751677852348993,gastroc_med,0.0,-0.02,0.05
0.2751677852348993,gastroc_lat,0.0,-0.02,0.05
0.2751677852348993,soleus,0.0,0.0,0.05
0.2751677852348993,tib_ant,0.0,0.0,0.0
0.2751677852348993,tib_post,0.0,0.0,0.0
0.2751677852348993,peron_brev,0.0,0.0,0.0
0.28187919463087246,iliacus,0.065,0.0,0.0
0.28187919463087246,glut_max,-0.05,0.0,0.0
0.28187919463087246,glut_med,-0.05,0.0,0.0
0.28187919463087246,add_long,0.0,0.0,0.0
0.28187919463087246,biceps_fem_lh,0.0,0.0,0.0
0.28187919463087246,biceps_fem_sh,0.0,0.0,0.0
0.28187919463087246,semitend,0.0,0.0,0.0
0.28187919463087246,semimem,0.0,0.0,0.0
0.28187919463087246,rectus_fem,0.02,0.045,0.0
0.28187919463087246,vast_lat,0.0,0.045,0.0
0.28187919463087246,vast_med,0.0,0.045,0.0
0.28187919463087246,vast_int,0.0,0.045,0.0
0.28187919463087246,gastroc_med,0.0,-0.02,0.05
0.28187919463087246,gastroc_lat,0.0,-0.02,0.05
0.28187919463087246,soleus,0.0,0.0,0.05
0.28187919463087246,tib_ant,0.0,0.0,0.0
0.28187919463087246,tib_post,0.0,0.0,0.0
0.28187919463087246,peron_brev,0.0,0.0,0.0
0.2885906040268456,iliacus,0.065,0.0,0.0
0.2885906040268456,glut_max,-0.05,0.0,0.0
0.2885906040268456,glut_med,-0.05,0.0,0.0
0.2885906040268456,add_long,0.0,0.0,0.0
0.2885906040268456,biceps_fem_lh,0.0,0.0,0.0
0.2885906040268456,biceps_fem_sh,0.0,0.0,0.0
0.2885906040268456,semitend,0.0,0.0,0.0
0.2885906040268456,semimem,0.0,0.0,0.0
0.2885906040268456,rectus_fem,0.02,0.045,0.0
0.2885906040268456,vast_lat,0.0,0.045,0.0
0.2885906040268456,vast_med,0.0,0.045,0.0
0.2885906040268456,vast_int,0.0,0.045,0.0
0.2885906040268456,gastroc_med,0.0,-0.02,0.05
0.2885906040268456,gastroc_lat,0.0,-0.02,0.05
0.2885906040268456,soleus,0.0,0.0,0.05
0.2885906040268456,tib_ant,0.0,0.0,0.0
0.2885906040268456,tib_post,0.0,0.0,0.0
0.2885906040268456,peron_brev,0.0,0.0,0.0
0.2953020134228188,iliacus,0.065,0.0,0.0
0.2953020134228188,glut_max,-0.05,0.0,0.0
0.2953020134228188,glut_med,-0.05,0.0,0.0
0.2953020134228188,add_long,0.0,0.0,0.0
0.2953020134228188,biceps_fem_lh,0.0,0.0,0.0
0.2953020134228188,biceps_fem_sh,0.0,0.0,0.0
0.2953020134228188,semitend,0.0,0.0,0.0
0.2953020134228188,semimem,0.0,0.0,0.0
0.2953020134228188,rectus_fem,0.02,0.045,0.0
0.2953020134228188,vast_lat,0.0,0.045,0.0
0.2953020134228188,vast_med,0.0,0.045,0.0
0.2953020134228188,vast_int,0.0,0.045,0.0
0.2953020134228188,gastroc_med,0.0,-0.02,0.05
0.2953020134228188,gastroc_lat,0.0,-0.02,0.05
0.2953020134228188,soleus,0.0,0.0,0.05
0.2953020134228188,tib_ant,0.0,0.0,0.0
0.2953020134228188,tib_post,0.0,0.0,0.0
0.2953020134228188,peron_brev,0.0,0.0,0.0
0.30201342281879195,iliacus,0.065,0.0,0.0
0.30201342281879195,glut_max,-0.05,0.0,0.0
0.30201342281879195,glut_med,-0.05,0.0,0.0
0.30201342281879195,add_long,0.0,0.0,0.0
0.30201342281879195,biceps_fem_lh,0.0,0.0,0.0
0.30201342281879195,biceps_fem_sh,0.0,0.0,0.0
0.30201342281879195,semitend,0.0,0.0,0.0
0.30201342281879195,semimem,0.0,0.0,0.0
0.30201342281879195,rectus_fem,0.02,0.045,0.0
0.30201342281879195,vast_lat,0.0,0.045,0.0
0.30201342281879195,vast_med,0.0,0.045,0.0
0.30201342281879195,vast_int,0.0,0.045,0.0
0.30201342281879195,gastroc_med,0.0,-0.02,0.05
0.30201342281879195,gastroc_lat,0.0,-0.02,0.05
0.30201342281879195,soleus,0.0,0.0,0.05
0.30201342281879195,tib_ant,0.0,0.0,0.0
0.30201342281879195,tib_post,0.0,0.0,0.0
0.30201342281879195,peron_brev,0.0,0.0,0.0
0.3087248322147651,iliacus,0.065,0.0,0.0
0.3087248322147651,glut_max,-0.05,0.0,0.0
0.3087248322147651,glut_med,-0.05,0.0,0.0
0.3087248322147651,add_long,0.0,0.0,0.0
0.3087248322147651,biceps_fem_lh,0.0,0.0,0.0
0.3087248322147651,biceps_fem_sh,0.0,0.0,0.0
0.3087248322147651,semitend,0.0,0.0,0.0
0.3087248322147651,semimem,0.0,0.0,0.0
0.3087248322147651,rectus_fem,0.02,0.045,0.0
0.3087248322147651,vast_lat,0.0,0.045,0.0
0.3087248322147651,vast_med,0.0,0.045,0.0
0.3087248322147651,vast_int,0.0,0.045,0.0
0.3087248322147651,gastroc_med,0.0,-0.02,0.05
0.3087248322147651,gastroc_lat,0.0,-0.02,0.05
0.3087248322147651,soleus,0.0,0.0,0.05
0.3087248322147651,tib_ant,0.0,0.0,0.0
0.3087248322147651,tib_post,0.0,0.0,0.0
0.3087248322147651,peron_brev,0.0,0.0,0.0
0.31543624161073824,iliacus,0.065,0.0,0.0
0.31543624161073824,glut_max,-0.05,0.0,0.0
0.31543624161073824,glut_med,-0.05,0.0,0.0
0.31543624161073824,add_long,0.0,0.0,0.0
0.31543624161073824,biceps_fem_lh,0.0,0.0,0.0
0.31543624161073824,biceps_fem_sh,0.0,0.0,0.0
0.31543624161073824,semitend,0.0,0.0,0.0
0.31543624161073824,semimem,0.0,0.0,0.0
0.31543624161073824,rectus_fem,0.02,0.045,0.0
0.31543624161073824,vast_lat,0.0,0.045,0.0
0.31543624161073824,vast_med,0.0,0.045,0.0
0.31543624161073824,vast_int,0.0,0.045,0.0
0.31543624161073824,gastroc_med,0.0,-0.02,0.05
0.31543624161073824,gastroc_lat,0.0,-0.02,0.05
0.31543624161073824,soleus,0.0,0.0,0.05
0.31543624161073824,tib_ant,0.0,0.0,0.0
0.31543624161073824,tib_post,0.0,0.0,0.0
0.31543624161073824,peron_brev,0.0,0.0,0.0
0.3221476510067114,iliacus,0.065,0.0,0.0
0.3221476510067114,glut_max,-0.05,0.0,0.0
0.3221476510067114,glut_med,-0.05,0.0,0.0
0.3221476510067114,add_long,0.0,0.0,0.0
0.3221476510067114,biceps_fem_lh,0.0,0.0,0.0
0.3221476510067114,biceps_fem_sh,0.0,0.0,0.0
0.3221476510067114,semitend,0.0,0.0,0.0
0.3221476510067114,semimem,0.0,0.0,0.0
0.3221476510067114,rectus_fem,0.02,0.045,0.0
0.3221476510067114,vast_lat,0.0,0.045,0.0
0.3221476510067114,vast_med,0.0,0.045,0.0
0.3221476510067114,vast_int,0.0,0.045,0.0
0.3221476510067114,gastroc_med,0.0,-0.02,0.05
0.3221476510067114,gastroc_lat,0.0,-0.02,0.05
0.3221476510067114,soleus,0.0,0.0,0.05
0.3221476510067114,tib_ant,0.0,0.0,0.0
0.3221476510067114,tib_post,0.0,0.0,0.0
0.3221476510067114,peron_brev,0.0,0.0,0.0
0.32885906040268453,iliacus,0.065,0.0,0.0
0.32885906040268453,glut_max,-0.05,0.0,0.0
0.32885906040268453,glut_med,-0.05,0.0,0.0
0.32885906040268453,add_long,0.0,0.0,0.0
0.32885906040268453,biceps_fem_lh,0.0,0.0,0.0
0.32885906040268453,biceps_fem_sh,0.0,0.0,0.0
0.32885906040268453,semitend,0.0,0.0,0.0
0.32885906040268453,semimem,0.0,0.0,0.0
0.32885906040268453,rectus_fem,0.02,0.045,0.0
0.32885906040268453,vast_lat,0.0,0.045,0.0
0.32885906040268453,vast_med,0.0,0.045,0.0
0.32885906040268453,vast_int,0.0,0.045,0.0
0.32885906040268453,gastroc_med,0.0,-0.02,0.05
0.32885906040268453,gastroc_lat,0.0,-0.02,0.05
0.32885906040268453,soleus,0.0,0.0,0.05
0.32885906040268453,tib_ant,0.0,0.0,0.0
0.32885906040268453,tib_post,0.0,0.0,0.0
0.32885906040268453,peron_brev,0.0,0.0,0.0
0.33557046979865773,iliacus,0.065,0.0,0.0
0.33557046979865773,glut_max,-0.05,0.0,0.0
0.33557046979865773,glut_med,-0.05,0.0,0.0
0.33557046979865773,add_long,0.0,0.0,0.0
0.33557046979865773,biceps_fem_lh,0.0,0.0,0.0
0.33557046979865773,biceps_fem_sh,0.0,0.0,0.0
0.33557046979865773,semitend,0.0,0.0,0.0
0.33557046979865773,semimem,0.0,0.0,0.0
0.33557046979865773,rectus_fem,0.02,0.045,0.0
0.33557046979865773,vast_lat,0.0,0.045,0.0
0.33557046979865773,vast_med,0.0,0.045,0.0
0.33557046979865773,vast_int,0.0,0.045,0.0
0.33557046979865773,gastroc_med,0.0,-0.02,0.05
0.33557046979865773,gastroc_lat,0.0,-0.02,0.05
0.33557046979865773,soleus,0.0,0.0,0.05
0.33557046979865773,tib_ant,0.0,0.0,0.0
0.33557046979865773,tib_post,0.0,0.0,0.0
0.33557046979865773,peron_brev,0.0,0.0,0.0
0.3422818791946309,iliacus,0.065,0.0,0.0
0.3422818791946309,glut_max,-0.05,0.0,0.0
0.3422818791946309,glut_med,-0.05,0.0,0.0
0.3422818791946309,add_long,0.0,0.0,0.0
0.3422818791946309,biceps_fem_lh,0.0,0.0,0.0
0.3422818791946309,biceps_fem_sh,0.0,0.0,0.0
0.3422818791946309,semitend,0.0,0.0,0.0
0.3422818791946309,semimem,0.0,0.0,0.0
0.3422818791946309,rectus_fem,0.02,0.045,0.0
0.3422818791946309,vast_lat,0.0,0.045,0.0
0.3422818791946309,vast_med,0.0,0.045,0.0
0.3422818791946309,vast_int,0.0,0.045,0.0
0.3422818791946309,gastroc_med,0.0,-0.02,0.05
0.3422818791946309,gastroc_lat,0.0,-0.02,0.05
0.3422818791946309,soleus,0.0,0.0,0.05
0.3422818791946309,tib_ant,0.0,0.0,0.0
0.3422818791946309,tib_post,0.0,0.0,0.0
0.3422818791946309,peron_brev,0.0,0.0,0.0
0.348993288590604,iliacus,0.065,0.0,0.0
0.348993288590604,glut_max,-0.05,0.0,0.0
0.348993288590604,glut_med,-0.05,0.0,0.0
0.348993288590604,add_long,0.0,0.0,0.0
0.348993288590604,biceps_fem_lh,0.0,0.0,0.0
0.348993288590604,biceps_fem_sh,0.0,0.0,0.0
0.348993288590604,semitend,0.0,0.0,0.0
0.348993288590604,semimem,0.0,0.0,0.0
0.348993288590604,rectus_fem,0.02,0.045,0.0
0.348993288590604,vast_lat,0.0,0.045,0.0
0.348993288590604,vast_med,0.0,0.045,0.0
0.348993288590604,vast_int,0.0,0.045,0.0
0.348993288590604,gastroc_med,0.0,-0.02,0.05
0.348993288590604,gastroc_lat,0.0,-0.02,0.05
0.348993288590604,soleus,0.0,0.0,0.05
0.348993288590604,tib_ant,0.0,0.0,0.0
0.348993288590604,tib_post,0.0,0.0,0.0
0.348993288590604,peron_brev,0.0,0.0,0.0
0.35570469798657717,iliacus,0.065,0.0,0.0
0.35570469798657717,glut_max,-0.05,0.0,0.0
0.35570469798657717,glut_med,-0.05,0.0,0.0
0.35570469798657717,add_long,0.0,0.0,0.0
0.35570469798657717,biceps_fem_lh,0.0,0.0,0.0
0.35570469798657717,biceps_fem_sh,0.0,0.0,0.0
0.35570469798657717,semitend,0.0,0.0,0.0
0.35570469798657717,semimem,0.0,0.0,0.0
0.35570469798657717,rectus_fem,0.02,0.045,0.0
0.35570469798657717,vast_lat,0.0,0.045,0.0
0.35570469798657717,vast_med,0.0,0.045,0.0
0.35570469798657717,vast_int,0.0,0.045,0.0
0.35570469798657717,gastroc_med,0.0,-0.02,0.05
0.35570469798657717,gastroc_lat,0.0,-0.02,0.05
0.35570469798657717,soleus,0.0,0.0,0.05
0.35570469798657717,tib_ant,0.0,0.0,0.0
0.35570469798657717,tib_post,0.0,0.0,0.0
0.35570469798657717,peron_brev,0.0,0.0,0.0
0.3624161073825503,iliacus,0.065,0.0,0.0
0.3624161073825503,glut_max,-0.05,0.0,0.0
0.3624161073825503,glut_med,-0.05,0.0,0.0
0.3624161073825503,add_long,0.0,0.0,0.0
0.3624161073825503,biceps_fem_lh,0.0,0.0,0.0
0.3624161073825503,biceps_fem_sh,0.0,0.0,0.0
0.3624161073825503,semitend,0.0,0.0,0.0
0.3624161073825503,semimem,0.0,0.0,0.0
0.3624161073825503,rectus_fem,0.02,0.045,0.0
0.3624161073825503,vast_lat,0.0,0.045,0.0
0.3624161073825503,vast_med,0.0,0.045,0.0
0.3624161073825503,vast_int,0.0,0.045,0.0
0.3624161073825503,gastroc_med,0.0,-0.02,0.05
0.3624161073825503,gastroc_lat,0.0,-0.02,0.05
0.3624161073825503,soleus,0.0,0.0,0.05
0.3624161073825503,tib_ant,0.0,0.0,0.0
0.3624161073825503,tib_post,0.0,0.0,0.0
0.3624161073825503,peron_brev,0.0,0.0,0.0
0.36912751677852346,iliacus,0.065,0.0,0.0
0.36912751677852346,glut_max,-0.05,0.0,0.0
0.36912751677852346,glut_med,-0.05,0.0,0.0
0.36912751677852346,add_long,0.0,0.0,0.0
0.36912751677852346,biceps_fem_lh,0.0,0.0,0.0
0.36912751677852346,biceps_fem_sh,0.0,0.0,0.0
0.36912751677852346,semitend,0.0,0.0,0.0
0.36912751677852346,semimem,0.0,0.0,0.0
0.36912751677852346,rectus_fem,0.02,0.045,0.0
0.36912751677852346,vast_lat,0.0,0.045,0.0
0.36912751677852346,vast_med,0.0,0.045,0.0
0.36912751677852346,vast_int,0.0,0.045,0.0
0.36912751677852346,gastroc_med,0.0,-0.02,0.05
0.36912751677852346,gastroc_lat,0.0,-0.02,0.05
0.36912751677852346,soleus,0.0,0.0,0.05
0.36912751677852346,tib_ant,0.0,0.0,0.0
0.36912751677852346,tib_post,0.0,0.0,0.0
0.36912751677852346,peron_brev,0.0,0.0,0.0
0.37583892617449666,iliacus,0.065,0.0,0.0
0.37583892617449666,glut_max,-0.05,0.0,0.0
0.37583892617449666,glut_med,-0.05,0.0,0.0
0.37583892617449666,add_long,0.0,0.0,0.0
0.37583892617449666,biceps_fem_lh,0.0,0.0,0.0
0.37583892617449666,biceps_fem_sh,0.0,0.0,0.0
0.37583892617449666,semitend,0.0,0.0,0.0
0.37583892617449666,semimem,0.0,0.0,0.0
0.37583892617449666,rectus_fem,0.02,0.045,0.0
0.37583892617449666,vast_lat,0.0,0.045,0.0
0.37583892617449666,vast_med,0.0,0.045,0.0
0.37583892617449666,vast_int,0.0,0.045,0.0
0.37583892617449666,gastroc_med,0.0,-0.02,0.05
0.37583892617449666,gastroc_lat,0.0,-0.02,0.05
0.37583892617449666,soleus,0.0,0.0,0.05
0.37583892617449666,tib_ant,0.0,0.0,0.0
0.37583892617449666,tib_post,0.0,0.0,0.0
0.37583892617449666,peron_brev,0.0,0.0,0.0
0.3825503355704698,iliacus,0.065,0.0,0.0
0.3825503355704698,glut_max,-0.05,0.0,0.0
0.3825503355704698,glut_med,-0.05,0.0,0.0
0.3825503355704698,add_long,0.0,0.0,0.0
0.3825503355704698,biceps_fem_lh,0.0,0.0,0.0
0.3825503355704698,biceps_fem_sh,0.0,0.0,0.0
0.3825503355704698,semitend,0.0,0.0,0.0
